store_id,category,timestamp,inthanin_total_branches,punthai_total_branches,punthai_gas_station_branches,punthai_outside_station_branches,punthai_franchise_branches,cafe_amazon_total_branches,cafe_amazon_service_station_branches,inthanin_store_type_relevance,punthai_store_type_relevance,coffee_competitor_category_sensitivity,inthanin_branch_index,punthai_branch_index,punthai_gas_station_branch_index,cafe_amazon_station_branch_index,inthanin_pressure_score,punthai_pressure_score,punthai_station_pressure_score,coffee_chain_competition_score,amazon_station_market_anchor_score
6,Merchandise,2024-06-08,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-09,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-10,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-11,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-12,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-13,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-14,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-15,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-16,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-17,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-18,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-19,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-20,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-21,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-22,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-23,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-24,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-25,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-26,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-27,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-28,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-29,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-06-30,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-01,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-02,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-03,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-04,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-05,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-06,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-07,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-08,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-09,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-10,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-11,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-12,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-13,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-14,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-15,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-16,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-17,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-18,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-19,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-20,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-21,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-22,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-23,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-24,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-25,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-26,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-27,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-28,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-29,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-30,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-07-31,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-01,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-02,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-03,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-04,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-05,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-06,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-07,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-08,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-09,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-10,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-11,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-12,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-13,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-14,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-15,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-16,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-17,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-18,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-19,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-20,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-21,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-22,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-23,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-24,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-25,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-26,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-27,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-28,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-29,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-30,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-08-31,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-01,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-02,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-03,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-04,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-05,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-06,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-07,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-08,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-09,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-10,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-11,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-12,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-13,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-14,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-15,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-16,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-17,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-18,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-19,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-20,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-21,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-22,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-23,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-24,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-25,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-26,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-27,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-28,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-29,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-09-30,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-10-01,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-10-02,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-10-03,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-10-04,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-10-05,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-10-06,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
6,Merchandise,2024-10-07,1028,1347,696,360,291,4277,2261,0.4,0.3,0.2,1.028,1.347,0.9942857142857143,1.0277272727272728,0.08224000000000002,0.08081999999999999,0.05965714285714286,0.16306,0.2055454545454546
