store_id,category,timestamp,kaggle_event_type_category_lift_max,kaggle_event_type_category_obs_max,kaggle_event_type_store_category_lift_max,kaggle_event_type_store_category_obs_max
6,Savory Bakery,2024-04-27,2.0,141,2.0973421926910296,8
6,Savory Bakery,2024-05-05,2.0232558139534884,143,2.1714285714285713,9
6,Savory Bakery,2024-05-06,1.5,151,1.3170731707317074,11
6,Savory Bakery,2024-05-26,1.8780487804878048,81,2.1793804130579613,2
6,Savory Bakery,2024-06-02,1.5,156,1.3206987475280159,12
6,Savory Bakery,2024-06-03,1.8243243243243243,83,1.9113924050632911,3
6,Savory Bakery,2024-06-21,1.2424242424242424,123,1.2463768115942029,7
6,Savory Bakery,2024-06-29,1.4342857142857142,168,1.3170731707317074,13
6,Savory Bakery,2024-07-13,1.1746031746031746,131,1.217783000391696,8
6,Savory Bakery,2024-07-19,2.0,163,2.16003861003861,10
6,Savory Bakery,2024-08-03,1.4054054054054055,223,1.3340840840840842,4
6,Savory Bakery,2024-08-30,1.5357142857142858,99,3.0,1
6,Savory Bakery,2024-09-07,2.0,176,2.1486486486486487,11
6,Savory Bakery,2024-09-16,1.2307692307692308,121,1.4,3
6,Savory Bakery,2024-10-14,2.0,191,2.1178025851938895,12
6,Savory Bakery,2024-10-19,2.0,195,2.1486486486486487,13
6,Savory Bakery,2024-10-22,1.4214235377026077,202,1.2942508710801395,14
6,Savory Bakery,2024-11-01,1.2328767123287672,127,1.1852941176470588,4
6,Savory Bakery,2024-11-02,1.4242424242424243,207,1.3170731707317074,15
6,Savory Bakery,2024-11-17,1.523671096345515,106,2.143835616438356,2
6,Savory Bakery,2024-11-28,1.1323815704088254,158,1.1891891891891893,9
6,Savory Bakery,2024-12-07,2.0,199,2.16003861003861,14
6,Savory Bakery,2024-12-11,2.0,199,2.16003861003861,14
6,Tea,2023-01-22,1.6862745098039216,1,1.6862745098039216,0
6,Tea,2023-01-30,0.5098039215686274,3,0.5098039215686274,0
6,Tea,2023-02-25,1.4492753623188406,11,1.4492753623188406,0
6,Tea,2023-03-01,1.4054054054054055,13,1.1925925925925926,1
6,Tea,2023-03-08,1.2727272727272727,29,1.2727272727272727,0
6,Tea,2023-03-17,1.4461538461538461,7,1.5670103092783505,1
6,Tea,2023-03-29,1.271780303030303,40,0.926829268292683,1
6,Tea,2023-03-30,1.197641509433962,18,1.197641509433962,0
6,Tea,2023-04-01,1.140625,17,1.140625,0
6,Tea,2023-04-07,1.2413793103448276,29,1.6285543608124253,2
6,Tea,2023-04-21,1.337837837837838,35,1.337837837837838,3
6,Tea,2023-04-25,2.1348484848484848,28,2.1348484848484848,0
6,Tea,2023-04-30,1.1818181818181819,19,1.1818181818181819,0
6,Tea,2023-05-04,1.3936117936117935,40,1.7011769834350479,4
6,Tea,2023-05-15,2.2653061224489797,37,3.0,1
6,Tea,2023-06-18,1.427340383862123,56,2.064516129032258,5
6,Tea,2023-06-26,1.4054054054054055,59,1.7011769834350479,6
6,Tea,2023-06-28,2.0414454879542667,54,2.4294871794871797,2
6,Tea,2023-07-05,1.215234102026555,36,0.9473684210526315,1
6,Tea,2023-07-11,1.308918918918919,68,1.337837837837838,7
6,Tea,2023-07-23,1.9795918367346939,59,1.858974358974359,3
6,Tea,2023-07-25,1.1282051282051282,39,1.593984962406015,1
6,Tea,2023-07-27,1.337837837837838,71,1.3624673060156933,8
6,Tea,2023-07-31,1.3868004522329,70,1.1081514762516047,2
6,Tea,2023-08-09,1.9210526315789473,65,1.6794871794871795,4
6,Tea,2023-08-26,1.140625,51,1.3534440941062331,2
6,Tea,2023-11-17,1.2105263157894737,69,1.0116152450090743,2
6,Tea,2023-11-29,1.9078947368421053,102,1.858974358974359,5
6,Tea,2024-01-19,0.8627320954907162,68,1.030674846625767,1
6,Tea,2024-01-23,1.2894912985274432,92,1.0,3
6,Tea,2024-02-04,1.3935483870967742,128,1.337837837837838,9
6,Tea,2024-02-12,1.3935483870967742,130,1.3624673060156933,10
6,Tea,2024-02-17,1.2777777777777777,97,1.0758620689655172,5
6,Tea,2024-03-01,1.989795918367347,124,1.835284280936455,6
6,Tea,2024-03-05,2.0,125,1.858974358974359,7
6,Tea,2024-03-27,0.8879310344827587,80,1.007645115620576,2
6,Tea,2024-04-01,1.2577319587628866,105,1.043346196937632,6
6,Tea,2024-04-02,1.4388104407359863,166,0.9624060150375939,3
6,Tea,2024-04-27,2.054054054054054,141,1.9017094017094016,8
6,Tea,2024-05-05,2.0588235294117645,143,1.9444444444444444,9
6,Tea,2024-05-06,1.40625,151,1.3870967741935485,11
6,Tea,2024-05-26,1.6862745098039216,81,1.8807273768613975,2
6,Tea,2024-06-02,1.4094742063492065,156,1.4036933146330062,12
6,Tea,2024-06-03,1.6862745098039216,83,2.1037037037037036,3
6,Tea,2024-06-21,1.2777777777777777,123,1.0758620689655172,7
6,Tea,2024-06-29,1.3844574780058652,168,1.3870967741935485,13
6,Tea,2024-07-13,1.2142857142857142,131,1.043346196937632,8
6,Tea,2024-07-19,2.0392156862745097,163,2.1209211069805867,10
6,Tea,2024-08-03,1.423728813559322,223,1.1259398496240602,4
6,Tea,2024-08-30,1.5454545454545454,99,3.0,1
6,Tea,2024-09-07,2.0,176,1.9444444444444444,11
6,Tea,2024-09-16,1.1686746987951808,121,1.2230769230769232,3
6,Tea,2024-10-14,2.0,191,1.926068376068376,12
6,Tea,2024-10-19,2.0,195,1.9444444444444444,13
6,Tea,2024-10-22,1.3227650727650728,202,1.3624673060156933,14
6,Tea,2024-11-01,1.1686746987951808,127,1.1679900744416873,4
6,Tea,2024-11-02,1.337837837837838,207,1.337837837837838,15
6,Tea,2024-11-17,1.5322209436133487,106,2.140625,2
6,Tea,2024-11-28,1.1967754467754468,158,1.0108303249097472,9
6,Tea,2024-12-07,2.0,199,1.9381313131313131,14
6,Tea,2024-12-11,2.0,199,1.9381313131313131,14
7,Bakery,2023-01-02,1.0,0,1.0,0
7,Bakery,2023-01-29,2.0901771336553945,6,1.962962962962963,1
7,Bakery,2023-02-11,0.9298850574712644,6,0.9298850574712644,0
7,Bakery,2023-02-13,1.348148148148148,5,0.888030888030888,2
7,Bakery,2023-02-15,1.3026315789473686,10,0.9276315789473685,2
7,Bakery,2023-02-25,1.4766355140186915,11,1.4766355140186915,0
7,Bakery,2023-02-27,1.3237552966101696,8,1.3237552966101696,0
7,Bakery,2023-03-14,1.2614591009579956,12,0.5225563909774436,2
7,Bakery,2023-03-19,1.2323232323232323,33,1.1627906976744187,7
7,Bakery,2023-03-31,1.1956521739130435,15,0.5225563909774436,4
7,Bakery,2023-04-01,1.2256854256854257,42,1.2,9
7,Bakery,2023-05-13,1.0,21,1.1,2
7,Bakery,2023-05-27,1.3767690253671563,30,0.8156779661016949,4
7,Bakery,2023-06-06,1.3944444444444444,52,1.2136363636363636,4
7,Bakery,2023-06-28,1.3333333333333333,59,1.2727272727272727,11
7,Bakery,2023-07-01,1.367983367983368,62,1.2136363636363636,6
7,Bakery,2023-07-04,1.9836065573770492,55,1.5238095238095237,9
7,Bakery,2023-07-07,1.6571428571428573,27,0.9594594594594594,4
7,Bakery,2023-07-17,0.9473684210526316,30,1.0,4
7,Bakery,2023-07-30,0.7931034482758621,35,1.0,5
7,Bakery,2023-08-01,1.2834224598930482,72,1.2727272727272727,15
7,Bakery,2023-08-14,1.1695402298850575,44,0.6397058823529411,6
7,Bakery,2023-08-17,0.7931034482758621,37,1.0,6
7,Bakery,2023-08-26,1.1666666666666667,47,0.75,7
7,Bakery,2023-08-30,1.3414634146341464,85,1.2692307692307692,17
7,Bakery,2023-09-07,0.7923850574712643,42,1.0,7
7,Bakery,2023-09-09,1.1956521739130435,45,0.6486486486486487,7
7,Bakery,2023-09-14,1.9612794612794613,74,1.5238095238095237,11
7,Bakery,2023-09-17,1.1887351778656128,46,0.6576576576576576,8
7,Bakery,2023-10-21,0.7916666666666666,49,0.7608695652173914,8
7,Bakery,2023-10-25,1.6808510638297873,51,1.1041666666666665,6
7,Bakery,2023-10-31,1.2272727272727273,53,0.6666666666666666,9
7,Bakery,2023-11-10,1.206420068027211,66,0.8813559322033898,9
7,Bakery,2023-11-11,1.2291666666666667,67,0.8968183169788879,10
7,Bakery,2023-12-01,1.1229583975346686,68,0.9302325581395349,9
7,Bakery,2023-12-05,1.9473319473319473,106,1.6444444444444444,19
7,Bakery,2023-12-21,1.3546875,62,0.6904761904761905,10
7,Bakery,2024-01-24,0.9285714285714286,69,0.6666666666666667,10
7,Bakery,2024-03-07,1.4285714285714286,157,1.2727272727272727,23
7,Bakery,2024-03-14,1.7179487179487178,71,1.0,7
7,Bakery,2024-03-16,1.3975903614457832,159,1.2709790209790208,24
7,Bakery,2024-05-04,1.1666666666666667,93,0.9472591362126246,12
7,Bakery,2024-05-14,0.9895833333333333,88,0.8386046511627907,14
7,Bakery,2024-06-24,1.7142857142857142,91,0.9594594594594594,12
7,Bakery,2024-06-30,2.0310096153846153,158,1.645751633986928,26
7,Bakery,2024-07-11,2.0307692307692307,159,1.6470588235294117,27
7,Bakery,2024-07-15,1.3953488372093024,215,1.4807692307692308,34
7,Bakery,2024-07-18,1.1270103092783506,132,0.8333333333333334,25
7,Bakery,2024-07-26,1.3964695993275429,218,1.4615384615384615,35
7,Bakery,2024-08-10,1.661904761904762,138,1.0,26
7,Bakery,2024-08-14,1.6521008403361344,110,1.0,19
7,Bakery,2024-08-17,1.3846153846153846,229,1.3911465892597967,36
7,Bakery,2024-09-01,1.389676113360324,234,1.3911465892597967,38
7,Bakery,2024-09-04,1.1428571428571428,117,0.9642857142857143,13
7,Bakery,2024-09-05,2.0,175,1.645751633986928,28
7,Bakery,2024-09-09,1.3846153846153846,237,1.380952380952381,39
7,Bakery,2024-09-15,1.1066856330014225,148,0.8166666666666667,28
7,Bakery,2024-09-17,2.0,181,1.6656346749226005,30
7,Bakery,2024-09-26,0.9895833333333333,110,0.8386046511627907,16
7,Bakery,2024-10-07,1.6201923076923077,122,0.975,22
7,Bakery,2024-10-10,1.6153846153846154,123,0.95,23
7,Bakery,2024-10-23,1.393939393939394,203,1.2380952380952381,15
7,Bakery,2024-11-06,2.028169014084507,199,1.6799431009957324,34
7,Bakery,2024-11-18,1.6153846153846154,126,0.9344594594594595,24
7,Bakery,2024-12-01,1.437799043062201,106,0.8181818181818182,15
7,Bakery,2024-12-10,1.437799043062201,106,0.8181818181818182,15
7,Bakery,2024-12-18,1.380952380952381,259,1.380952380952381,41
7,Bakery,2024-12-20,2.028169014084507,199,1.6799431009957324,34
7,Chocolate & Milk,2023-01-02,1.0,0,1.0,0
7,Chocolate & Milk,2023-01-29,2.2359307359307357,6,1.9411764705882353,1
7,Chocolate & Milk,2023-02-11,0.8348416289592759,6,0.8348416289592759,0
7,Chocolate & Milk,2023-02-13,1.6842105263157894,5,0.6640316205533596,2
7,Chocolate & Milk,2023-02-15,1.4131578947368422,10,1.1174242424242424,2
7,Chocolate & Milk,2023-02-25,1.2622950819672132,11,1.2622950819672132,0
7,Chocolate & Milk,2023-02-27,1.634469696969697,8,1.634469696969697,0
7,Chocolate & Milk,2023-03-14,1.4981060606060606,12,1.3884615384615384,2
7,Chocolate & Milk,2023-03-19,1.1666666666666667,33,1.1176470588235294,7
7,Chocolate & Milk,2023-03-31,1.4545454545454546,15,1.3241758241758241,4
7,Chocolate & Milk,2023-04-01,1.158675799086758,42,1.1176470588235294,9
7,Chocolate & Milk,2023-05-13,1.0256410256410255,21,0.8358974358974358,2
7,Chocolate & Milk,2023-05-27,1.3095744680851062,30,0.45833333333333337,4
7,Chocolate & Milk,2023-06-06,1.4557848194546796,52,1.1916666666666667,4
7,Chocolate & Milk,2023-06-28,1.35,59,1.3846153846153846,11
7,Chocolate & Milk,2023-07-01,1.343108504398827,62,1.1051282051282052,6
7,Chocolate & Milk,2023-07-04,1.935483870967742,55,1.36,9
7,Chocolate & Milk,2023-07-07,1.6538461538461537,27,0.8528428093645486,4
7,Chocolate & Milk,2023-07-17,0.8990384615384616,30,1.0666666666666667,4
7,Chocolate & Milk,2023-07-30,0.875,35,1.0,5
7,Chocolate & Milk,2023-08-01,1.2554347826086958,72,1.2222222222222223,15
7,Chocolate & Milk,2023-08-14,1.227922077922078,44,0.5,6
7,Chocolate & Milk,2023-08-17,0.8461538461538461,37,0.8214285714285714,6
7,Chocolate & Milk,2023-08-26,1.2272727272727273,47,0.5,7
7,Chocolate & Milk,2023-08-30,1.3043478260869565,85,1.2222222222222223,17
7,Chocolate & Milk,2023-09-07,0.8605769230769231,42,1.0,7
7,Chocolate & Milk,2023-09-09,1.5294117647058822,45,1.0769230769230769,7
7,Chocolate & Milk,2023-09-14,1.8819444444444444,74,1.36,11
7,Chocolate & Milk,2023-09-17,1.5147058823529411,46,1.1384615384615384,8
7,Chocolate & Milk,2023-10-21,0.8461538461538461,49,0.9230769230769231,8
7,Chocolate & Milk,2023-10-25,1.6862745098039216,51,0.7706146926536732,6
7,Chocolate & Milk,2023-10-31,1.5714285714285714,53,1.2,9
7,Chocolate & Milk,2023-11-10,1.227922077922078,66,0.6153846153846154,9
7,Chocolate & Milk,2023-11-11,1.2285714285714286,67,0.7521367521367521,10
7,Chocolate & Milk,2023-12-01,1.0857142857142859,68,0.7222222222222222,9
7,Chocolate & Milk,2023-12-05,1.8888888888888888,106,1.6,19
7,Chocolate & Milk,2023-12-21,1.5900621118012421,62,1.2428571428571429,10
7,Chocolate & Milk,2024-01-24,0.9642857142857143,69,0.9230769230769231,10
7,Chocolate & Milk,2024-03-07,1.4545454545454546,157,1.1176470588235294,23
7,Chocolate & Milk,2024-03-14,1.8,71,0.7586206896551724,7
7,Chocolate & Milk,2024-03-16,1.4545454545454546,159,1.0588235294117647,24
7,Chocolate & Milk,2024-05-04,1.1914893617021276,93,0.780952380952381,12
7,Chocolate & Milk,2024-05-14,1.0,88,0.9583333333333333,14
7,Chocolate & Milk,2024-06-24,1.7894736842105263,91,0.8528428093645486,12
7,Chocolate & Milk,2024-06-30,1.9627310673822302,158,1.7057416267942584,26
7,Chocolate & Milk,2024-07-11,1.9487179487179487,159,1.6842105263157894,27
7,Chocolate & Milk,2024-07-15,1.3846153846153846,215,1.190909090909091,34
7,Chocolate & Milk,2024-07-18,1.2,132,0.9090909090909091,25
7,Chocolate & Milk,2024-07-26,1.3827838827838828,218,1.2,35
7,Chocolate & Milk,2024-08-10,1.666923076923077,138,0.9377289377289377,26
7,Chocolate & Milk,2024-08-14,1.6417378917378915,110,0.9230769230769231,19
7,Chocolate & Milk,2024-08-17,1.36,229,1.2,36
7,Chocolate & Milk,2024-09-01,1.3827838827838828,234,1.2,38
7,Chocolate & Milk,2024-09-04,1.1428571428571428,117,0.7619047619047619,13
7,Chocolate & Milk,2024-09-05,1.945945945945946,175,1.699248120300752,28
7,Chocolate & Milk,2024-09-09,1.380952380952381,237,1.2,39
7,Chocolate & Milk,2024-09-15,1.1666666666666667,148,0.8944444444444444,28
7,Chocolate & Milk,2024-09-17,1.9487179487179487,181,1.7207792207792207,30
7,Chocolate & Milk,2024-09-26,0.9558270676691729,110,0.9583333333333333,16
7,Chocolate & Milk,2024-10-07,1.6210106382978724,122,0.8636363636363636,22
7,Chocolate & Milk,2024-10-10,1.6170212765957446,123,0.8181818181818182,23
7,Chocolate & Milk,2024-10-23,1.2727272727272727,203,1.25,15
7,Chocolate & Milk,2024-11-06,1.9767441860465116,199,1.707142857142857,34
7,Chocolate & Milk,2024-11-18,1.6085106382978722,126,0.8636363636363636,24
7,Chocolate & Milk,2024-12-01,1.5700280112044818,106,1.2,15
7,Chocolate & Milk,2024-12-10,1.5700280112044818,106,1.2,15
7,Chocolate & Milk,2024-12-18,1.36,259,1.2,41
7,Chocolate & Milk,2024-12-20,1.9767441860465116,199,1.707142857142857,34
7,Coffee,2023-01-02,1.0,0,1.0,0
7,Coffee,2023-01-29,1.8423461538461539,6,1.752,1
7,Coffee,2023-02-11,0.6795384399551067,6,0.6795384399551067,0
7,Coffee,2023-02-13,1.8691588785046729,5,1.0704240434037693,2
7,Coffee,2023-02-15,1.3218831168831169,10,0.9923376623376623,2
7,Coffee,2023-02-25,1.530054644808743,11,1.530054644808743,0
7,Coffee,2023-02-27,1.4189225408737602,8,1.4189225408737602,0
7,Coffee,2023-03-14,1.3884481963952164,12,0.756578947368421,2
7,Coffee,2023-03-19,1.2058823529411764,33,1.3370786516853932,7
7,Coffee,2023-03-31,1.2815964523281596,15,0.9087528604118993,4
7,Coffee,2023-04-01,1.2290673025967145,42,1.3370786516853932,9
7,Coffee,2023-05-13,0.9345794392523364,21,1.0471739130434783,2
7,Coffee,2023-05-27,1.2903174603174603,30,0.7546217756318239,4
7,Coffee,2023-06-06,1.4201832650108512,52,1.4021739130434783,4
7,Coffee,2023-06-28,1.3370786516853932,59,1.3419354838709678,11
7,Coffee,2023-07-01,1.3965172575355302,62,1.3328461819510413,6
7,Coffee,2023-07-04,1.9116022099447514,55,1.5757575757575757,9
7,Coffee,2023-07-07,1.5,27,1.0628002043944815,4
7,Coffee,2023-07-17,0.8181729264475743,30,0.9294827586206896,4
7,Coffee,2023-07-30,0.8194444444444444,35,0.9502262443438914,5
7,Coffee,2023-08-01,1.3055696202531646,72,1.3419354838709678,15
7,Coffee,2023-08-14,1.0772244174955716,44,0.7161300678774537,6
7,Coffee,2023-08-17,0.8169014084507042,37,0.8701131221719457,6
7,Coffee,2023-08-26,1.1097560975609757,47,0.7065217391304348,7
7,Coffee,2023-08-30,1.2911392405063291,85,1.3370786516853932,17
7,Coffee,2023-09-07,0.8034507042253521,42,0.79,7
7,Coffee,2023-09-09,1.3333333333333333,45,0.75,7
7,Coffee,2023-09-14,1.669382538541417,74,1.5757575757575757,11
7,Coffee,2023-09-17,1.3160173160173159,46,0.74375,8
7,Coffee,2023-10-21,0.8169014084507042,49,0.7608536585365854,8
7,Coffee,2023-10-25,1.5909090909090908,51,0.952296096022285,6
7,Coffee,2023-10-31,1.3485714285714285,53,0.7375,9
7,Coffee,2023-11-10,1.2367132867132868,66,0.7065217391304348,9
7,Coffee,2023-11-11,1.2461538461538462,67,0.7161300678774537,10
7,Coffee,2023-12-01,1.1273400820143031,68,0.88,9
7,Coffee,2023-12-05,1.7825018896447467,106,1.6666666666666667,19
7,Coffee,2023-12-21,1.4250432361749694,62,0.74375,10
7,Coffee,2024-01-24,0.9384615384615385,69,0.8701131221719457,10
7,Coffee,2024-03-07,1.379454926624738,157,1.2546583850931676,23
7,Coffee,2024-03-14,1.7191011235955056,71,0.883495145631068,7
7,Coffee,2024-03-16,1.379454926624738,159,1.2436813938044455,24
7,Coffee,2024-05-04,1.1548556430446195,93,0.9758736559139785,12
7,Coffee,2024-05-14,0.9601877490376174,88,0.911894731367348,14
7,Coffee,2024-06-24,1.7082066869300911,91,0.9078109212318236,12
7,Coffee,2024-06-30,1.960063559322034,158,1.7603537414965986,26
7,Coffee,2024-07-11,1.9576271186440677,159,1.7687074829931972,27
7,Coffee,2024-07-15,1.3708609271523178,215,1.2436813938044455,34
7,Coffee,2024-07-18,1.2423951048951047,132,0.8,25
7,Coffee,2024-07-26,1.375157926888528,218,1.2327044025157232,35
7,Coffee,2024-08-10,1.5893939393939394,138,0.9078109212318236,26
7,Coffee,2024-08-14,1.5837699024139702,110,0.883495145631068,19
7,Coffee,2024-08-17,1.3587786259541985,229,1.2126254931833276,36
7,Coffee,2024-09-01,1.3564079465174719,234,1.1634374710299435,38
7,Coffee,2024-09-04,1.140625,117,0.989247311827957,13
7,Coffee,2024-09-05,1.9101123595505618,175,1.7603537414965986,28
7,Coffee,2024-09-09,1.3540372670807452,237,1.1925465838509317,39
7,Coffee,2024-09-15,1.152651515151515,148,0.7868143057146493,28
7,Coffee,2024-09-17,1.910344827586207,181,1.7603537414965986,30
7,Coffee,2024-09-26,0.9269170488187148,110,0.8909100495623747,16
7,Coffee,2024-10-07,1.5256581386725991,122,0.8306818181818181,22
7,Coffee,2024-10-10,1.5225806451612902,123,0.825,23
7,Coffee,2024-10-23,1.361344537815126,203,1.3209876543209877,15
7,Coffee,2024-11-06,1.9285714285714286,199,1.7603537414965986,34
7,Coffee,2024-11-18,1.5176194365046958,126,0.8096291866028709,24
7,Coffee,2024-12-01,1.4754983851208374,106,0.75,15
7,Coffee,2024-12-10,1.4754983851208374,106,0.75,15
7,Coffee,2024-12-18,1.3419354838709678,259,1.1925465838509317,41
7,Coffee,2024-12-20,1.9285714285714286,199,1.7603537414965986,34
7,Juice & Smoothie,2023-01-02,1.0,0,1.0,0
7,Juice & Smoothie,2023-01-29,2.3333333333333335,6,1.0714285714285714,1
7,Juice & Smoothie,2023-02-11,0.6402714932126696,6,0.6402714932126696,0
7,Juice & Smoothie,2023-02-13,1.4107142857142858,5,1.0178571428571428,2
7,Juice & Smoothie,2023-02-15,0.9666666666666667,10,0.8589743589743589,2
7,Juice & Smoothie,2023-02-25,1.7333333333333334,11,1.7333333333333334,0
7,Juice & Smoothie,2023-02-27,1.0767045454545454,8,1.0767045454545454,0
7,Juice & Smoothie,2023-03-14,1.0625,12,0.5833333333333333,2
7,Juice & Smoothie,2023-03-19,1.3125,33,1.0714285714285714,7
7,Juice & Smoothie,2023-03-31,1.0625,15,0.6190476190476191,4
7,Juice & Smoothie,2023-04-01,1.2991071428571428,42,1.0714285714285714,9
7,Juice & Smoothie,2023-05-13,0.6923076923076923,21,1.407142857142857,2
7,Juice & Smoothie,2023-05-27,1.2777777777777777,30,1.0882352941176472,4
7,Juice & Smoothie,2023-06-06,1.5357142857142856,52,1.5357142857142856,4
7,Juice & Smoothie,2023-06-28,1.5714285714285714,59,1.2,11
7,Juice & Smoothie,2023-07-01,1.5,62,1.5357142857142856,6
7,Juice & Smoothie,2023-07-04,2.125,55,2.0,9
7,Juice & Smoothie,2023-07-07,1.8095238095238095,27,1.0178571428571428,4
7,Juice & Smoothie,2023-07-17,0.9090909090909092,30,1.1333333333333333,4
7,Juice & Smoothie,2023-07-30,0.9230769230769231,35,1.1,5
7,Juice & Smoothie,2023-08-01,1.513157894736842,72,1.5,15
7,Juice & Smoothie,2023-08-14,1.1969309462915603,44,1.0882352941176472,6
7,Juice & Smoothie,2023-08-17,0.8181818181818182,37,0.925,6
7,Juice & Smoothie,2023-08-26,1.2173913043478262,47,1.0,7
7,Juice & Smoothie,2023-08-30,1.5,85,1.263157894736842,17
7,Juice & Smoothie,2023-09-07,0.8706293706293706,42,0.75,7
7,Juice & Smoothie,2023-09-09,1.0666666666666667,45,0.6666666666666666,7
7,Juice & Smoothie,2023-09-14,1.9411764705882353,74,2.0,11
7,Juice & Smoothie,2023-09-17,1.0645833333333332,46,0.8333333333333333,8
7,Juice & Smoothie,2023-10-21,0.8571428571428571,49,0.6527777777777778,8
7,Juice & Smoothie,2023-10-25,1.7,51,0.9464285714285714,6
7,Juice & Smoothie,2023-10-31,1.1,53,1.0,9
7,Juice & Smoothie,2023-11-10,1.2361111111111112,66,1.0,9
7,Juice & Smoothie,2023-11-11,1.25,67,1.0,10
7,Juice & Smoothie,2023-12-01,1.1483516483516483,68,1.2,9
7,Juice & Smoothie,2023-12-05,1.9545454545454546,106,1.8,19
7,Juice & Smoothie,2023-12-21,1.3798076923076923,62,1.0,10
7,Juice & Smoothie,2024-01-24,1.0,69,0.875,10
7,Juice & Smoothie,2024-03-07,1.5714285714285714,157,1.4545454545454546,23
7,Juice & Smoothie,2024-03-14,1.84,71,0.75,7
7,Juice & Smoothie,2024-03-16,1.5714285714285714,159,1.3588516746411483,24
7,Juice & Smoothie,2024-05-04,1.25,93,1.3333333333333333,12
7,Juice & Smoothie,2024-05-14,1.0,88,0.875,14
7,Juice & Smoothie,2024-06-24,1.7,91,0.8888888888888888,12
7,Juice & Smoothie,2024-06-30,2.133928571428571,158,1.8,26
7,Juice & Smoothie,2024-07-11,2.125,159,1.8,27
7,Juice & Smoothie,2024-07-15,1.5263157894736843,215,1.274436090225564,34
7,Juice & Smoothie,2024-07-18,1.2403846153846154,132,1.0,25
7,Juice & Smoothie,2024-07-26,1.513157894736842,218,1.263157894736842,35
7,Juice & Smoothie,2024-08-10,1.6416666666666666,138,1.1428571428571428,26
7,Juice & Smoothie,2024-08-14,1.6416666666666666,110,1.1428571428571428,19
7,Juice & Smoothie,2024-08-17,1.5,229,1.274436090225564,36
7,Juice & Smoothie,2024-09-01,1.5,234,1.2315789473684209,38
7,Juice & Smoothie,2024-09-04,1.1538461538461537,117,1.3333333333333333,13
7,Juice & Smoothie,2024-09-05,2.0625,175,1.8,28
7,Juice & Smoothie,2024-09-09,1.5,237,1.263157894736842,39
7,Juice & Smoothie,2024-09-15,1.2198067632850242,148,1.0,28
7,Juice & Smoothie,2024-09-17,2.1095890410958904,181,1.8285714285714287,30
7,Juice & Smoothie,2024-09-26,0.9615384615384616,110,0.6875,16
7,Juice & Smoothie,2024-10-07,1.5669642857142856,122,0.8888888888888888,22
7,Juice & Smoothie,2024-10-10,1.5625,123,1.0,23
7,Juice & Smoothie,2024-10-23,1.4,203,1.5714285714285714,15
7,Juice & Smoothie,2024-11-06,2.125,199,1.8285714285714287,34
7,Juice & Smoothie,2024-11-18,1.5539772727272727,126,1.0,24
7,Juice & Smoothie,2024-12-01,1.6189516129032258,106,1.0,15
7,Juice & Smoothie,2024-12-10,1.6189516129032258,106,1.0,15
7,Juice & Smoothie,2024-12-18,1.4736842105263157,259,1.2,41
7,Juice & Smoothie,2024-12-20,2.125,199,1.8285714285714287,34
7,Merchandise,2023-01-02,1.0,0,1.0,0
7,Merchandise,2023-01-29,2.3666666666666667,6,1.5,1
7,Merchandise,2023-02-11,0.8333333333333333,6,0.8333333333333333,0
7,Merchandise,2023-02-13,1.8888888888888888,5,0.725,2
7,Merchandise,2023-02-15,1.3333333333333333,10,1.025,2
7,Merchandise,2023-02-25,1.3333333333333333,11,1.3333333333333333,0
7,Merchandise,2023-02-27,1.1600000000000001,8,1.1600000000000001,0
7,Merchandise,2023-03-14,1.1600000000000001,12,0.75,2
7,Merchandise,2023-03-19,1.0769230769230769,33,1.1666666666666667,7
7,Merchandise,2023-03-31,1.12,15,0.25,4
7,Merchandise,2023-04-01,1.2,42,1.3333333333333333,9
7,Merchandise,2023-05-13,1.0769230769230769,21,1.15,2
7,Merchandise,2023-05-27,1.4642857142857144,30,0.3977272727272727,4
7,Merchandise,2023-06-06,1.422222222222222,52,0.9444444444444444,4
7,Merchandise,2023-06-28,1.3333333333333333,59,1.4,11
7,Merchandise,2023-07-01,1.3333333333333333,62,0.9444444444444444,6
7,Merchandise,2023-07-04,1.9,55,1.3333333333333333,9
7,Merchandise,2023-07-07,1.9615384615384615,27,0.9134615384615384,4
7,Merchandise,2023-07-17,0.8210526315789474,30,1.0,4
7,Merchandise,2023-07-30,0.8,35,0.8,5
7,Merchandise,2023-08-01,1.3333333333333333,72,1.3333333333333333,15
7,Merchandise,2023-08-14,1.3333333333333333,44,0.9393939393939393,6
7,Merchandise,2023-08-17,0.75,37,0.775,6
7,Merchandise,2023-08-26,1.3333333333333333,47,0.5454545454545454,7
7,Merchandise,2023-08-30,1.3333333333333333,85,1.1666666666666667,17
7,Merchandise,2023-09-07,0.788888888888889,42,0.75,7
7,Merchandise,2023-09-09,1.25,45,0.25,7
7,Merchandise,2023-09-14,1.7695652173913043,74,1.3333333333333333,11
7,Merchandise,2023-09-17,1.25,46,0.25,8
7,Merchandise,2023-10-21,0.7777777777777778,49,0.75,8
7,Merchandise,2023-10-25,1.8095238095238095,51,0.775,6
7,Merchandise,2023-10-31,1.3,53,0.25,9
7,Merchandise,2023-11-10,1.3333333333333333,66,0.5714285714285714,9
7,Merchandise,2023-11-11,1.3333333333333333,67,0.5857142857142856,10
7,Merchandise,2023-12-01,1.0,68,0.5,9
