store_id,category,date,units_sold,opened_date,effective_opened_date,is_active_train_day,item_id,neighborhood_type,dow_num,baseline_store_category_dow_median,event_type_norm,event_lift_ratio
5,Merchandise,2024-09-06,3,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,4,8.0,music_festival,0.375
5,Merchandise,2023-03-11,11,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,10.0,convention,1.1
5,Merchandise,2023-03-18,21,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,10.5,cultural,2.0
5,Merchandise,2023-04-15,26,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,11.0,book_fair,2.3636363636363638
5,Merchandise,2023-07-08,19,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,10.5,music_festival,1.8095238095238095
5,Merchandise,2023-09-02,34,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,10.0,food_festival,3.0
5,Merchandise,2023-10-28,14,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,10.0,cultural,1.4
5,Merchandise,2024-02-03,35,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,11.0,market,3.0
5,Merchandise,2024-02-03,35,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,11.0,food_festival,3.0
5,Merchandise,2024-03-02,13,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,11.0,concert,1.1818181818181819
5,Merchandise,2024-06-29,9,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,11.0,sports,0.8181818181818182
5,Merchandise,2024-08-17,12,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,11.0,book_fair,1.0909090909090908
5,Merchandise,2024-08-31,10,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,11.0,music_festival,0.9090909090909091
5,Merchandise,2024-10-19,9,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,5,11.0,book_fair,0.8181818181818182
5,Merchandise,2023-06-18,7,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,14.0,convention,0.5
5,Merchandise,2023-07-30,8,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,13.0,convention,0.6153846153846154
5,Merchandise,2023-12-03,39,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,10.5,cultural,3.0
5,Merchandise,2023-12-17,22,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,11.0,sports,2.0
5,Merchandise,2023-12-17,22,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,11.0,sports,2.0
5,Merchandise,2024-01-07,20,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,11.0,cultural,1.8181818181818181
5,Merchandise,2024-01-14,18,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,11.5,market,1.565217391304348
5,Merchandise,2024-03-10,21,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,12.0,market,1.75
5,Merchandise,2024-03-24,24,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,12.5,food_festival,1.92
5,Merchandise,2024-04-21,48,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,13.0,cultural,3.0
5,Merchandise,2024-05-19,14,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,13.0,convention,1.0769230769230769
5,Merchandise,2024-07-14,20,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,12.5,food_festival,1.6
5,Merchandise,2024-08-11,10,2017-10-01,2023-01-01,True,5_Merchandise,urban_residential,6,12.0,convention,0.8333333333333334
5,Savory Bakery,2023-05-01,81,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,0,33.0,music_festival,2.4545454545454546
5,Savory Bakery,2023-07-31,50,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,0,32.0,market,1.5625
5,Savory Bakery,2023-11-27,56,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,0,30.0,convention,1.8666666666666667
5,Savory Bakery,2024-07-01,51,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,0,32.5,market,1.5692307692307692
5,Savory Bakery,2024-08-12,36,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,0,32.5,market,1.1076923076923078
5,Savory Bakery,2024-08-26,46,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,0,33.0,market,1.393939393939394
5,Savory Bakery,2024-10-28,47,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,0,33.0,market,1.4242424242424243
5,Savory Bakery,2023-03-28,123,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,1,33.5,market,3.0
5,Savory Bakery,2023-06-13,28,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,1,33.0,convention,0.8484848484848485
5,Savory Bakery,2023-08-08,18,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,1,30.0,market,0.6
5,Savory Bakery,2023-12-26,48,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,1,30.0,sports,1.6
5,Savory Bakery,2024-02-20,29,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,1,30.0,sports,0.9666666666666667
5,Savory Bakery,2024-07-02,18,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,1,30.5,market,0.5901639344262295
5,Savory Bakery,2024-09-24,66,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,1,29.5,cultural,2.23728813559322
5,Savory Bakery,2024-09-24,66,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,1,29.5,concert,2.23728813559322
5,Savory Bakery,2023-01-18,104,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,2,47.0,cultural,2.2127659574468086
5,Savory Bakery,2023-02-15,36,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,2,35.5,sports,1.0140845070422535
5,Savory Bakery,2023-03-01,49,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,2,38.0,cultural,1.2894736842105263
5,Savory Bakery,2023-04-26,92,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,2,38.5,cultural,2.3896103896103895
5,Savory Bakery,2023-05-10,93,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,2,40.5,food_festival,2.2962962962962963
5,Savory Bakery,2023-10-11,63,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,2,30.5,music_festival,2.0655737704918034
5,Savory Bakery,2023-12-20,63,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,2,31.0,concert,2.032258064516129
5,Savory Bakery,2024-02-28,58,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,2,32.0,market,1.8125
5,Savory Bakery,2024-03-27,79,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,2,31.0,food_festival,2.5483870967741935
5,Savory Bakery,2024-04-10,55,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,2,32.0,market,1.71875
5,Savory Bakery,2024-08-14,21,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,2,31.0,concert,0.6774193548387096
5,Savory Bakery,2024-10-02,40,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,2,31.0,sports,1.2903225806451613
5,Savory Bakery,2023-01-19,57,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,3,47.5,market,1.2
5,Savory Bakery,2023-02-02,28,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,3,47.5,convention,0.5894736842105263
5,Savory Bakery,2023-04-20,39,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,3,37.0,concert,1.054054054054054
5,Savory Bakery,2023-05-11,40,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,3,37.0,convention,1.0810810810810811
5,Savory Bakery,2023-07-06,66,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,3,32.5,cultural,2.0307692307692307
5,Savory Bakery,2023-10-12,87,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,3,30.5,market,2.8524590163934427
5,Savory Bakery,2023-11-30,93,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,3,31.0,music_festival,3.0
5,Savory Bakery,2023-12-14,60,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,3,32.0,book_fair,1.875
5,Savory Bakery,2024-06-20,20,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,3,34.5,cultural,0.5797101449275363
5,Savory Bakery,2023-01-20,75,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,4,48.0,concert,1.5625
5,Savory Bakery,2023-08-04,29,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,4,30.0,sports,0.9666666666666667
5,Savory Bakery,2023-12-08,109,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,4,28.5,food_festival,3.0
5,Savory Bakery,2024-05-24,32,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,4,31.0,convention,1.032258064516129
5,Savory Bakery,2024-07-19,35,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,4,31.0,market,1.1290322580645162
5,Savory Bakery,2024-07-19,35,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,4,31.0,music_festival,1.1290322580645162
5,Savory Bakery,2024-08-09,36,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,4,31.0,sports,1.1612903225806452
5,Savory Bakery,2024-08-09,36,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,4,31.0,convention,1.1612903225806452
5,Savory Bakery,2024-08-16,39,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,4,31.0,convention,1.2580645161290323
5,Savory Bakery,2024-09-06,28,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,4,31.0,music_festival,0.9032258064516129
5,Savory Bakery,2023-03-11,35,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,44.0,convention,0.7954545454545454
5,Savory Bakery,2023-03-18,61,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,43.0,cultural,1.4186046511627908
5,Savory Bakery,2023-04-15,115,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,43.5,book_fair,2.6436781609195403
5,Savory Bakery,2023-07-08,85,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,42.5,music_festival,2.0
5,Savory Bakery,2023-09-02,87,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,40.0,food_festival,2.175
5,Savory Bakery,2023-10-28,90,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,41.0,cultural,2.1951219512195124
5,Savory Bakery,2024-02-03,145,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,43.0,market,3.0
5,Savory Bakery,2024-02-03,145,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,43.0,food_festival,3.0
5,Savory Bakery,2024-03-02,65,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,43.0,concert,1.5116279069767442
5,Savory Bakery,2024-06-29,43,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,44.0,sports,0.9772727272727273
5,Savory Bakery,2024-08-17,54,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,43.0,book_fair,1.255813953488372
5,Savory Bakery,2024-08-31,58,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,43.0,music_festival,1.3488372093023255
5,Savory Bakery,2024-10-19,42,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,5,43.0,book_fair,0.9767441860465116
5,Savory Bakery,2023-06-18,31,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,43.5,convention,0.7126436781609196
5,Savory Bakery,2023-07-30,23,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,42.5,convention,0.5411764705882353
5,Savory Bakery,2023-12-03,126,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,40.0,cultural,3.0
5,Savory Bakery,2023-12-17,97,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,41.0,sports,2.3658536585365852
5,Savory Bakery,2023-12-17,97,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,41.0,sports,2.3658536585365852
5,Savory Bakery,2024-01-07,79,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,41.0,cultural,1.9268292682926829
5,Savory Bakery,2024-01-14,63,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,41.0,market,1.5365853658536586
5,Savory Bakery,2024-03-10,56,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,42.0,market,1.3333333333333333
5,Savory Bakery,2024-03-24,107,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,42.5,food_festival,2.5176470588235293
5,Savory Bakery,2024-04-21,147,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,43.0,cultural,3.0
5,Savory Bakery,2024-05-19,48,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,43.5,convention,1.103448275862069
5,Savory Bakery,2024-07-14,90,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,43.0,food_festival,2.0930232558139537
5,Savory Bakery,2024-08-11,25,2017-10-01,2023-01-01,True,5_Savory-Bakery,urban_residential,6,42.5,convention,0.5882352941176471
5,Tea,2023-05-01,146,2017-10-01,2023-01-01,True,5_Tea,urban_residential,0,56.0,music_festival,2.607142857142857
5,Tea,2023-07-31,61,2017-10-01,2023-01-01,True,5_Tea,urban_residential,0,51.5,market,1.1844660194174756
5,Tea,2023-11-27,54,2017-10-01,2023-01-01,True,5_Tea,urban_residential,0,49.0,convention,1.1020408163265305
5,Tea,2024-07-01,38,2017-10-01,2023-01-01,True,5_Tea,urban_residential,0,51.5,market,0.7378640776699029
5,Tea,2024-08-12,76,2017-10-01,2023-01-01,True,5_Tea,urban_residential,0,51.0,market,1.4901960784313726
5,Tea,2024-08-26,84,2017-10-01,2023-01-01,True,5_Tea,urban_residential,0,51.5,market,1.6310679611650485
5,Tea,2024-10-28,78,2017-10-01,2023-01-01,True,5_Tea,urban_residential,0,51.0,market,1.5294117647058822
5,Tea,2023-03-28,154,2017-10-01,2023-01-01,True,5_Tea,urban_residential,1,53.5,market,2.878504672897196
5,Tea,2023-06-13,31,2017-10-01,2023-01-01,True,5_Tea,urban_residential,1,53.0,convention,0.5849056603773585
5,Tea,2023-08-08,62,2017-10-01,2023-01-01,True,5_Tea,urban_residential,1,48.0,market,1.2916666666666667
5,Tea,2023-12-26,47,2017-10-01,2023-01-01,True,5_Tea,urban_residential,1,51.0,sports,0.9215686274509803
5,Tea,2024-02-20,38,2017-10-01,2023-01-01,True,5_Tea,urban_residential,1,52.0,sports,0.7307692307692307
5,Tea,2024-07-02,82,2017-10-01,2023-01-01,True,5_Tea,urban_residential,1,50.5,market,1.6237623762376239
5,Tea,2024-09-24,115,2017-10-01,2023-01-01,True,5_Tea,urban_residential,1,49.0,cultural,2.3469387755102042
5,Tea,2024-09-24,115,2017-10-01,2023-01-01,True,5_Tea,urban_residential,1,49.0,concert,2.3469387755102042
5,Tea,2023-01-18,191,2017-10-01,2023-01-01,True,5_Tea,urban_residential,2,68.0,cultural,2.8088235294117645
5,Tea,2023-02-15,63,2017-10-01,2023-01-01,True,5_Tea,urban_residential,2,41.0,sports,1.5365853658536586
5,Tea,2023-03-01,75,2017-10-01,2023-01-01,True,5_Tea,urban_residential,2,46.5,cultural,1.6129032258064515
5,Tea,2023-04-26,160,2017-10-01,2023-01-01,True,5_Tea,urban_residential,2,58.0,cultural,2.7586206896551726
5,Tea,2023-05-10,144,2017-10-01,2023-01-01,True,5_Tea,urban_residential,2,61.0,food_festival,2.360655737704918
5,Tea,2023-10-11,99,2017-10-01,2023-01-01,True,5_Tea,urban_residential,2,49.5,music_festival,2.0
5,Tea,2023-12-20,91,2017-10-01,2023-01-01,True,5_Tea,urban_residential,2,51.5,concert,1.766990291262136
5,Tea,2024-02-28,86,2017-10-01,2023-01-01,True,5_Tea,urban_residential,2,52.5,market,1.638095238095238
5,Tea,2024-03-27,125,2017-10-01,2023-01-01,True,5_Tea,urban_residential,2,53.5,food_festival,2.336448598130841
5,Tea,2024-04-10,86,2017-10-01,2023-01-01,True,5_Tea,urban_residential,2,54.5,market,1.5779816513761469
5,Tea,2024-08-14,40,2017-10-01,2023-01-01,True,5_Tea,urban_residential,2,53.0,concert,0.7547169811320755
5,Tea,2024-10-02,70,2017-10-01,2023-01-01,True,5_Tea,urban_residential,2,51.0,sports,1.3725490196078431
5,Tea,2023-01-19,125,2017-10-01,2023-01-01,True,5_Tea,urban_residential,3,69.0,market,1.8115942028985508
5,Tea,2023-02-02,45,2017-10-01,2023-01-01,True,5_Tea,urban_residential,3,78.0,convention,0.5769230769230769
5,Tea,2023-04-20,63,2017-10-01,2023-01-01,True,5_Tea,urban_residential,3,68.0,concert,0.9264705882352942
5,Tea,2023-05-11,63,2017-10-01,2023-01-01,True,5_Tea,urban_residential,3,69.0,convention,0.9130434782608695
5,Tea,2023-07-06,89,2017-10-01,2023-01-01,True,5_Tea,urban_residential,3,63.0,cultural,1.4126984126984128
5,Tea,2023-10-12,161,2017-10-01,2023-01-01,True,5_Tea,urban_residential,3,55.5,market,2.900900900900901
5,Tea,2023-11-30,170,2017-10-01,2023-01-01,True,5_Tea,urban_residential,3,56.0,music_festival,3.0
5,Tea,2023-12-14,74,2017-10-01,2023-01-01,True,5_Tea,urban_residential,3,57.0,book_fair,1.2982456140350878
5,Tea,2024-06-20,55,2017-10-01,2023-01-01,True,5_Tea,urban_residential,3,57.0,cultural,0.9649122807017544
5,Tea,2023-01-20,130,2017-10-01,2023-01-01,True,5_Tea,urban_residential,4,70.0,concert,1.8571428571428572
5,Tea,2023-08-04,43,2017-10-01,2023-01-01,True,5_Tea,urban_residential,4,51.0,sports,0.8431372549019608
5,Tea,2023-12-08,192,2017-10-01,2023-01-01,True,5_Tea,urban_residential,4,50.5,food_festival,3.0
5,Tea,2024-05-24,64,2017-10-01,2023-01-01,True,5_Tea,urban_residential,4,53.5,convention,1.1962616822429906
5,Tea,2024-07-19,75,2017-10-01,2023-01-01,True,5_Tea,urban_residential,4,53.0,market,1.4150943396226414
5,Tea,2024-07-19,75,2017-10-01,2023-01-01,True,5_Tea,urban_residential,4,53.0,music_festival,1.4150943396226414
5,Tea,2024-08-09,59,2017-10-01,2023-01-01,True,5_Tea,urban_residential,4,53.0,sports,1.1132075471698113
5,Tea,2024-08-09,59,2017-10-01,2023-01-01,True,5_Tea,urban_residential,4,53.0,convention,1.1132075471698113
5,Tea,2024-08-16,54,2017-10-01,2023-01-01,True,5_Tea,urban_residential,4,53.5,convention,1.0093457943925233
5,Tea,2024-09-06,56,2017-10-01,2023-01-01,True,5_Tea,urban_residential,4,53.0,music_festival,1.0566037735849056
5,Tea,2023-03-11,73,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,64.0,convention,1.140625
5,Tea,2023-03-18,102,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,68.5,cultural,1.489051094890511
5,Tea,2023-04-15,180,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,74.5,book_fair,2.4161073825503356
5,Tea,2023-07-08,135,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,71.5,music_festival,1.8881118881118881
5,Tea,2023-09-02,161,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,62.0,food_festival,2.596774193548387
5,Tea,2023-10-28,109,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,65.5,cultural,1.6641221374045803
5,Tea,2024-02-03,271,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,72.0,market,3.0
5,Tea,2024-02-03,271,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,72.0,food_festival,3.0
5,Tea,2024-03-02,155,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,70.5,concert,2.198581560283688
5,Tea,2024-06-29,67,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,73.0,sports,0.9178082191780822
5,Tea,2024-08-17,110,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,70.5,book_fair,1.5602836879432624
5,Tea,2024-08-31,96,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,70.5,music_festival,1.3617021276595744
5,Tea,2024-10-19,90,2017-10-01,2023-01-01,True,5_Tea,urban_residential,5,71.0,book_fair,1.267605633802817
5,Tea,2023-06-18,44,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,65.5,convention,0.6717557251908397
5,Tea,2023-07-30,41,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,63.5,convention,0.6456692913385826
5,Tea,2023-12-03,204,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,63.0,cultural,3.0
5,Tea,2023-12-17,157,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,63.5,sports,2.47244094488189
5,Tea,2023-12-17,157,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,63.5,sports,2.47244094488189
5,Tea,2024-01-07,136,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,64.0,cultural,2.125
5,Tea,2024-01-14,128,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,64.5,market,1.9844961240310077
5,Tea,2024-03-10,116,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,65.0,market,1.7846153846153847
5,Tea,2024-03-24,203,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,65.0,food_festival,3.0
5,Tea,2024-04-21,226,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,66.0,cultural,3.0
5,Tea,2024-05-19,87,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,66.0,convention,1.3181818181818181
5,Tea,2024-07-14,182,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,65.0,food_festival,2.8
5,Tea,2024-08-11,40,2017-10-01,2023-01-01,True,5_Tea,urban_residential,6,65.0,convention,0.6153846153846154
6,Bakery,2023-01-30,56,2020-04-22,2023-01-01,True,6_Bakery,mall,0,52.5,book_fair,1.0666666666666667
6,Bakery,2023-05-15,113,2020-04-22,2023-01-01,True,6_Bakery,mall,0,51.0,food_festival,2.215686274509804
6,Bakery,2023-06-26,40,2020-04-22,2023-01-01,True,6_Bakery,mall,0,51.0,cultural,0.7843137254901961
6,Bakery,2023-07-31,31,2020-04-22,2023-01-01,True,6_Bakery,mall,0,50.0,market,0.62
6,Bakery,2024-02-12,75,2020-04-22,2023-01-01,True,6_Bakery,mall,0,49.0,cultural,1.530612244897959
6,Bakery,2024-04-01,43,2020-04-22,2023-01-01,True,6_Bakery,mall,0,48.0,sports,0.8958333333333334
6,Bakery,2024-05-06,62,2020-04-22,2023-01-01,True,6_Bakery,mall,0,47.5,cultural,1.305263157894737
6,Bakery,2024-06-03,45,2020-04-22,2023-01-01,True,6_Bakery,mall,0,48.0,music_festival,0.9375
6,Bakery,2024-09-16,35,2020-04-22,2023-01-01,True,6_Bakery,mall,0,46.0,convention,0.7608695652173914
6,Bakery,2024-10-14,127,2020-04-22,2023-01-01,True,6_Bakery,mall,0,45.0,food_festival,2.8222222222222224
6,Bakery,2023-04-25,211,2020-04-22,2023-01-01,True,6_Bakery,mall,1,47.0,food_festival,3.0
6,Bakery,2023-07-11,47,2020-04-22,2023-01-01,True,6_Bakery,mall,1,45.0,cultural,1.0444444444444445
6,Bakery,2023-07-25,44,2020-04-22,2023-01-01,True,6_Bakery,mall,1,45.0,convention,0.9777777777777777
6,Bakery,2024-01-23,50,2020-04-22,2023-01-01,True,6_Bakery,mall,1,43.0,sports,1.1627906976744187
6,Bakery,2024-03-05,171,2020-04-22,2023-01-01,True,6_Bakery,mall,1,43.0,food_festival,3.0
6,Bakery,2024-04-02,51,2020-04-22,2023-01-01,True,6_Bakery,mall,1,43.0,market,1.186046511627907
6,Bakery,2024-10-22,56,2020-04-22,2023-01-01,True,6_Bakery,mall,1,42.0,cultural,1.3333333333333333
6,Bakery,2023-03-01,75,2020-04-22,2023-01-01,True,6_Bakery,mall,2,54.0,cultural,1.3888888888888888
6,Bakery,2023-03-08,49,2020-04-22,2023-01-01,True,6_Bakery,mall,2,57.0,market,0.8596491228070176
6,Bakery,2023-03-29,64,2020-04-22,2023-01-01,True,6_Bakery,mall,2,52.5,market,1.2190476190476192
6,Bakery,2023-06-28,60,2020-04-22,2023-01-01,True,6_Bakery,mall,2,49.0,food_festival,1.2244897959183674
6,Bakery,2023-07-05,51,2020-04-22,2023-01-01,True,6_Bakery,mall,2,49.5,sports,1.0303030303030303
6,Bakery,2023-08-09,62,2020-04-22,2023-01-01,True,6_Bakery,mall,2,48.0,food_festival,1.2916666666666667
6,Bakery,2023-11-29,106,2020-04-22,2023-01-01,True,6_Bakery,mall,2,46.0,food_festival,2.3043478260869565
6,Bakery,2024-03-27,64,2020-04-22,2023-01-01,True,6_Bakery,mall,2,48.5,book_fair,1.3195876288659794
6,Bakery,2023-03-30,58,2020-04-22,2023-01-01,True,6_Bakery,mall,3,46.0,sports,1.2608695652173914
6,Bakery,2023-05-04,88,2020-04-22,2023-01-01,True,6_Bakery,mall,3,51.0,cultural,1.7254901960784315
6,Bakery,2023-07-27,24,2020-04-22,2023-01-01,True,6_Bakery,mall,3,46.0,cultural,0.5217391304347826
6,Bakery,2023-03-17,85,2020-04-22,2023-01-01,True,6_Bakery,mall,4,48.0,music_festival,1.7708333333333333
6,Bakery,2023-04-07,78,2020-04-22,2023-01-01,True,6_Bakery,mall,4,48.0,cultural,1.625
6,Bakery,2023-04-21,112,2020-04-22,2023-01-01,True,6_Bakery,mall,4,53.0,cultural,2.1132075471698113
6,Bakery,2023-11-17,36,2020-04-22,2023-01-01,True,6_Bakery,mall,4,47.0,sports,0.7659574468085106
6,Bakery,2024-01-19,73,2020-04-22,2023-01-01,True,6_Bakery,mall,4,47.5,book_fair,1.5368421052631578
6,Bakery,2024-03-01,101,2020-04-22,2023-01-01,True,6_Bakery,mall,4,48.0,food_festival,2.1041666666666665
6,Bakery,2024-06-21,31,2020-04-22,2023-01-01,True,6_Bakery,mall,4,49.5,sports,0.6262626262626263
6,Bakery,2024-07-19,69,2020-04-22,2023-01-01,True,6_Bakery,mall,4,48.5,food_festival,1.422680412371134
6,Bakery,2024-08-30,68,2020-04-22,2023-01-01,True,6_Bakery,mall,4,48.0,concert,1.4166666666666667
6,Bakery,2023-02-25,103,2020-04-22,2023-01-01,True,6_Bakery,mall,5,84.0,cultural,1.2261904761904763
6,Bakery,2023-04-01,147,2020-04-22,2023-01-01,True,6_Bakery,mall,5,81.5,convention,1.803680981595092
6,Bakery,2023-08-26,123,2020-04-22,2023-01-01,True,6_Bakery,mall,5,83.0,convention,1.4819277108433735
6,Bakery,2024-02-17,92,2020-04-22,2023-01-01,True,6_Bakery,mall,5,88.5,sports,1.03954802259887
6,Bakery,2024-04-27,263,2020-04-22,2023-01-01,True,6_Bakery,mall,5,90.0,food_festival,2.922222222222222
6,Bakery,2024-06-29,113,2020-04-22,2023-01-01,True,6_Bakery,mall,5,89.0,cultural,1.2696629213483146
6,Bakery,2024-07-13,59,2020-04-22,2023-01-01,True,6_Bakery,mall,5,89.0,sports,0.6629213483146067
6,Bakery,2024-08-03,88,2020-04-22,2023-01-01,True,6_Bakery,mall,5,89.0,market,0.9887640449438202
6,Bakery,2024-09-07,186,2020-04-22,2023-01-01,True,6_Bakery,mall,5,88.0,food_festival,2.1136363636363638
6,Bakery,2024-10-19,185,2020-04-22,2023-01-01,True,6_Bakery,mall,5,88.0,food_festival,2.102272727272727
