timestamp,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,precipitation_hours,rain_flag,heavy_rain_flag,hot_day_flag,cool_day_flag,humid_day_flag,is_month_end_salary_window,is_civil_servant_payday,is_pension_payday,is_any_salary_payday,days_since_gov_payday,days_until_gov_payday,post_payday_3d,pre_payday_3d,external_public_holiday_flag,new_year_countdown_flag,ptt_vs_bangchak_gasohol95_diff,ptt_vs_bangchak_gasohol91_diff,ptt_vs_bangchak_gasohol_e20_diff,ptt_vs_bangchak_diesel_diff,ptt_vs_bangchak_premium_diesel_diff,ptt_fuel_price_index,bangchak_fuel_price_index,ptt_vs_bangchak_fuel_index_diff,ptt_fuel_price_index_change_1d,ptt_fuel_price_index_ma7,ptt_fuel_price_index_volatility_7d,bangchak_fuel_price_index_change_1d,bangchak_fuel_price_index_ma7,bangchak_fuel_price_index_volatility_7d
2023-04-16,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,30.7,35.4,26.1,73,3.033333333333333,0.2,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-09,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-10,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-11,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-12,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-13,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-14,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-15,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-17,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-18,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-20,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-21,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-23,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-24,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-27,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-29,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-30,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,30.1,34.6,26.0,76,8.0,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-22,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-24,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-29,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,29.5,33.6,25.8,77,5.233333333333333,0.4333333333333333,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-15,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-28,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,29.1,33.2,25.5,78,5.645161290322581,0.4516129032258064,1,0,1,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
